backer_info,backer_id,cf_id,name,email
"{""backer_id"": ""jm458"", ""cf_id"": 1114, ""name"": ""Jim Maltais"", ""email"": ""jmaltais@live.com""}",jm458,1114,Jim Maltais,jmaltais@live.com
"{""backer_id"": ""hc622"", ""cf_id"": 65, ""name"": ""Harold Cinotti"", ""email"": ""hcinotti@yahoo.com""}",hc622,65,Harold Cinotti,hcinotti@yahoo.com
"{""backer_id"": ""gp467"", ""cf_id"": 65, ""name"": ""Guiditta Pennington"", ""email"": ""gpennington@outlook.com""}",gp467,65,Guiditta Pennington,gpennington@outlook.com
"{""backer_id"": ""or917"", ""cf_id"": 65, ""name"": ""Ottilie Rapone"", ""email"": ""orapone@outlook.com""}",or917,65,Ottilie Rapone,orapone@outlook.com
"{""backer_id"": ""tb478"", ""cf_id"": 1572, ""name"": ""Teo Benjamin"", ""email"": ""tbenjamin@outlook.com""}",tb478,1572,Teo Benjamin,tbenjamin@outlook.com
"{""backer_id"": ""ms695"", ""cf_id"": 65, ""name"": ""Matteo Snider"", ""email"": ""msnider@protonmail.com""}",ms695,65,Matteo Snider,msnider@protonmail.com
"{""backer_id"": ""lb612"", ""cf_id"": 65, ""name"": ""Laurena Brand"", ""email"": ""lbrand@gmail.com""}",lb612,65,Laurena Brand,lbrand@gmail.com
"{""backer_id"": ""mc209"", ""cf_id"": 968, ""name"": ""Martin Chang"", ""email"": ""mchang@protonmail.com""}",mc209,968,Martin Chang,mchang@protonmail.com
"{""backer_id"": ""ns278"", ""cf_id"": 563, ""name"": ""Neila Strickland"", ""email"": ""nstrickland@outlook.com""}",ns278,563,Neila Strickland,nstrickland@outlook.com
"{""backer_id"": ""pj265"", ""cf_id"": 968, ""name"": ""Patrizio Junge"", ""email"": ""pjunge@protonmail.com""}",pj265,968,Patrizio Junge,pjunge@protonmail.com
"{""backer_id"": ""mr892"", ""cf_id"": 65, ""name"": ""Madaline Romero"", ""email"": ""mromero@live.com""}",mr892,65,Madaline Romero,mromero@live.com
"{""backer_id"": ""mt233"", ""cf_id"": 238, ""name"": ""Moriah Trevisan"", ""email"": ""mtrevisan@gmail.com""}",mt233,238,Moriah Trevisan,mtrevisan@gmail.com
"{""backer_id"": ""fg478"", ""cf_id"": 968, ""name"": ""Frederick Giles"", ""email"": ""fgiles@yahoo.com""}",fg478,968,Frederick Giles,fgiles@yahoo.com
"{""backer_id"": ""ph852"", ""cf_id"": 65, ""name"": ""Palmira Hall"", ""email"": ""phall@outlook.com""}",ph852,65,Palmira Hall,phall@outlook.com
"{""backer_id"": ""ls203"", ""cf_id"": 563, ""name"": ""Leoma Spatafore"", ""email"": ""lspatafore@live.com""}",ls203,563,Leoma Spatafore,lspatafore@live.com
"{""backer_id"": ""wf466"", ""cf_id"": 65, ""name"": ""Wesley Fowler"", ""email"": ""wfowler@live.com""}",wf466,65,Wesley Fowler,wfowler@live.com
"{""backer_id"": ""vf727"", ""cf_id"": 563, ""name"": ""Valeria Foth"", ""email"": ""vfoth@yahoo.com""}",vf727,563,Valeria Foth,vfoth@yahoo.com
"{""backer_id"": ""lc614"", ""cf_id"": 1911, ""name"": ""Leon Conte"", ""email"": ""lconte@protonmail.com""}",lc614,1911,Leon Conte,lconte@protonmail.com
"{""backer_id"": ""lv842"", ""cf_id"": 65, ""name"": ""Luna Valdez"", ""email"": ""lvaldez@protonmail.com""}",lv842,65,Luna Valdez,lvaldez@protonmail.com
"{""backer_id"": ""fl313"", ""cf_id"": 65, ""name"": ""Fatima Leblanc"", ""email"": ""fleblanc@gmail.com""}",fl313,65,Fatima Leblanc,fleblanc@gmail.com
"{""backer_id"": ""se309"", ""cf_id"": 1114, ""name"": ""Stefano Enns"", ""email"": ""senns@yahoo.com""}",se309,1114,Stefano Enns,senns@yahoo.com
"{""backer_id"": ""dp623"", ""cf_id"": 1572, ""name"": ""Darnell Parent"", ""email"": ""dparent@yandex.com""}",dp623,1572,Darnell Parent,dparent@yandex.com
"{""backer_id"": ""nb669"", ""cf_id"": 65, ""name"": ""Noel Bisesi"", ""email"": ""nbisesi@yandex.com""}",nb669,65,Noel Bisesi,nbisesi@yandex.com
"{""backer_id"": ""ll358"", ""cf_id"": 563, ""name"": ""Lara Lawrence"", ""email"": ""llawrence@protonmail.com""}",ll358,563,Lara Lawrence,llawrence@protonmail.com
"{""backer_id"": ""lm911"", ""cf_id"": 968, ""name"": ""Leelou Mcneil"", ""email"": ""lmcneil@protonmail.com""}",lm911,968,Leelou Mcneil,lmcneil@protonmail.com
"{""backer_id"": ""ge727"", ""cf_id"": 1114, ""name"": ""Giuseppe Eberhardt"", ""email"": ""geberhardt@live.com""}",ge727,1114,Giuseppe Eberhardt,geberhardt@live.com
"{""backer_id"": ""jb197"", ""cf_id"": 1572, ""name"": ""Jene Bujold"", ""email"": ""jbujold@live.com""}",jb197,1572,Jene Bujold,jbujold@live.com
"{""backer_id"": ""tc308"", ""cf_id"": 563, ""name"": ""Troy Cortese"", ""email"": ""tcortese@gmail.com""}",tc308,563,Troy Cortese,tcortese@gmail.com
"{""backer_id"": ""mc263"", ""cf_id"": 65, ""name"": ""Manlio Cameron"", ""email"": ""mcameron@outlook.com""}",mc263,65,Manlio Cameron,mcameron@outlook.com
"{""backer_id"": ""ft939"", ""cf_id"": 563, ""name"": ""Friedemann Trento"", ""email"": ""ftrento@yahoo.com""}",ft939,563,Friedemann Trento,ftrento@yahoo.com
"{""backer_id"": ""sf327"", ""cf_id"": 968, ""name"": ""Sergio Fletcher"", ""email"": ""sfletcher@gmail.com""}",sf327,968,Sergio Fletcher,sfletcher@gmail.com
"{""backer_id"": ""gh281"", ""cf_id"": 65, ""name"": ""Gregorio Herschel"", ""email"": ""gherschel@protonmail.com""}",gh281,65,Gregorio Herschel,gherschel@protonmail.com
"{""backer_id"": ""wm530"", ""cf_id"": 65, ""name"": ""Waldo Mora"", ""email"": ""wmora@protonmail.com""}",wm530,65,Waldo Mora,wmora@protonmail.com
"{""backer_id"": ""ev215"", ""cf_id"": 65, ""name"": ""Elya Viscardi"", ""email"": ""eviscardi@yahoo.com""}",ev215,65,Elya Viscardi,eviscardi@yahoo.com
"{""backer_id"": ""am446"", ""cf_id"": 65, ""name"": ""Amina Merritt"", ""email"": ""amerritt@gmail.com""}",am446,65,Amina Merritt,amerritt@gmail.com
"{""backer_id"": ""af115"", ""cf_id"": 65, ""name"": ""Avery Fux"", ""email"": ""afux@protonmail.com""}",af115,65,Avery Fux,afux@protonmail.com
"{""backer_id"": ""rr802"", ""cf_id"": 65, ""name"": ""Rudolf Ramaglia"", ""email"": ""rramaglia@outlook.com""}",rr802,65,Rudolf Ramaglia,rramaglia@outlook.com
"{""backer_id"": ""fs735"", ""cf_id"": 65, ""name"": ""Flore Sutton"", ""email"": ""fsutton@live.com""}",fs735,65,Flore Sutton,fsutton@live.com
"{""backer_id"": ""yb842"", ""cf_id"": 65, ""name"": ""Ysabelle Bailey"", ""email"": ""ybailey@outlook.com""}",yb842,65,Ysabelle Bailey,ybailey@outlook.com
"{""backer_id"": ""lg477"", ""cf_id"": 238, ""name"": ""Lynwood Gwerder"", ""email"": ""lgwerder@protonmail.com""}",lg477,238,Lynwood Gwerder,lgwerder@protonmail.com
"{""backer_id"": ""jb845"", ""cf_id"": 65, ""name"": ""Jeramy Binette"", ""email"": ""jbinette@yahoo.com""}",jb845,65,Jeramy Binette,jbinette@yahoo.com
"{""backer_id"": ""hp893"", ""cf_id"": 65, ""name"": ""Herman Perazzo"", ""email"": ""hperazzo@yandex.com""}",hp893,65,Herman Perazzo,hperazzo@yandex.com
"{""backer_id"": ""jd608"", ""cf_id"": 1911, ""name"": ""Jeremy Dunn"", ""email"": ""jdunn@protonmail.com""}",jd608,1911,Jeremy Dunn,jdunn@protonmail.com
"{""backer_id"": ""sj939"", ""cf_id"": 968, ""name"": ""Susana Jacobson"", ""email"": ""sjacobson@gmail.com""}",sj939,968,Susana Jacobson,sjacobson@gmail.com
"{""backer_id"": ""dd972"", ""cf_id"": 968, ""name"": ""Drew Drechsler"", ""email"": ""ddrechsler@yandex.com""}",dd972,968,Drew Drechsler,ddrechsler@yandex.com
"{""backer_id"": ""hh558"", ""cf_id"": 65, ""name"": ""Hue Huet"", ""email"": ""hhuet@live.com""}",hh558,65,Hue Huet,hhuet@live.com
"{""backer_id"": ""em206"", ""cf_id"": 65, ""name"": ""Esteban Morrison"", ""email"": ""emorrison@live.com""}",em206,65,Esteban Morrison,emorrison@live.com
"{""backer_id"": ""kk706"", ""cf_id"": 563, ""name"": ""Kosmo Knight"", ""email"": ""kknight@gmail.com""}",kk706,563,Kosmo Knight,kknight@gmail.com
"{""backer_id"": ""ab896"", ""cf_id"": 65, ""name"": ""Art Behrends"", ""email"": ""abehrends@live.com""}",ab896,65,Art Behrends,abehrends@live.com
"{""backer_id"": ""al871"", ""cf_id"": 563, ""name"": ""Alysa Lee"", ""email"": ""alee@protonmail.com""}",al871,563,Alysa Lee,alee@protonmail.com
"{""backer_id"": ""cm407"", ""cf_id"": 65, ""name"": ""Catarina Mellone"", ""email"": ""cmellone@live.com""}",cm407,65,Catarina Mellone,cmellone@live.com
"{""backer_id"": ""er461"", ""cf_id"": 1572, ""name"": ""Enea Rivera"", ""email"": ""erivera@protonmail.com""}",er461,1572,Enea Rivera,erivera@protonmail.com
"{""backer_id"": ""me271"", ""cf_id"": 65, ""name"": ""Mozella Engel"", ""email"": ""mengel@outlook.com""}",me271,65,Mozella Engel,mengel@outlook.com
"{""backer_id"": ""fb180"", ""cf_id"": 968, ""name"": ""Friedrich Bonnin"", ""email"": ""fbonnin@live.com""}",fb180,968,Friedrich Bonnin,fbonnin@live.com
"{""backer_id"": ""ma954"", ""cf_id"": 910, ""name"": ""Meryem Agresti"", ""email"": ""magresti@live.com""}",ma954,910,Meryem Agresti,magresti@live.com
"{""backer_id"": ""ci283"", ""cf_id"": 968, ""name"": ""Carmelo Irwin"", ""email"": ""cirwin@outlook.com""}",ci283,968,Carmelo Irwin,cirwin@outlook.com
"{""backer_id"": ""kh201"", ""cf_id"": 3138, ""name"": ""Kathern Hermann"", ""email"": ""khermann@protonmail.com""}",kh201,3138,Kathern Hermann,khermann@protonmail.com
"{""backer_id"": ""rb512"", ""cf_id"": 968, ""name"": ""Rudi Bastien"", ""email"": ""rbastien@protonmail.com""}",rb512,968,Rudi Bastien,rbastien@protonmail.com
"{""backer_id"": ""lb371"", ""cf_id"": 910, ""name"": ""Laurine Bua"", ""email"": ""lbua@gmail.com""}",lb371,910,Laurine Bua,lbua@gmail.com
"{""backer_id"": ""ah842"", ""cf_id"": 65, ""name"": ""Abelie Henson"", ""email"": ""ahenson@yandex.com""}",ah842,65,Abelie Henson,ahenson@yandex.com
"{""backer_id"": ""mp751"", ""cf_id"": 1114, ""name"": ""Monnie Pacheco"", ""email"": ""mpacheco@outlook.com""}",mp751,1114,Monnie Pacheco,mpacheco@outlook.com
"{""backer_id"": ""gh693"", ""cf_id"": 1572, ""name"": ""Gilbert Hutmacher"", ""email"": ""ghutmacher@outlook.com""}",gh693,1572,Gilbert Hutmacher,ghutmacher@outlook.com
"{""backer_id"": ""dt367"", ""cf_id"": 65, ""name"": ""Donna Thibodeau"", ""email"": ""dthibodeau@protonmail.com""}",dt367,65,Donna Thibodeau,dthibodeau@protonmail.com
"{""backer_id"": ""mt854"", ""cf_id"": 563, ""name"": ""Marylyn Tamburro"", ""email"": ""mtamburro@yahoo.com""}",mt854,563,Marylyn Tamburro,mtamburro@yahoo.com
"{""backer_id"": ""cm835"", ""cf_id"": 1572, ""name"": ""Clarita Mueller"", ""email"": ""cmueller@protonmail.com""}",cm835,1572,Clarita Mueller,cmueller@protonmail.com
"{""backer_id"": ""dm579"", ""cf_id"": 65, ""name"": ""Delbert Martinez"", ""email"": ""dmartinez@gmail.com""}",dm579,65,Delbert Martinez,dmartinez@gmail.com
"{""backer_id"": ""ab570"", ""cf_id"": 65, ""name"": ""Aemiliano Busacca"", ""email"": ""abusacca@outlook.com""}",ab570,65,Aemiliano Busacca,abusacca@outlook.com
"{""backer_id"": ""sl871"", ""cf_id"": 65, ""name"": ""Shaquana Livingston"", ""email"": ""slivingston@yahoo.com""}",sl871,65,Shaquana Livingston,slivingston@yahoo.com
"{""backer_id"": ""cb721"", ""cf_id"": 65, ""name"": ""Christof Beutel"", ""email"": ""cbeutel@protonmail.com""}",cb721,65,Christof Beutel,cbeutel@protonmail.com
"{""backer_id"": ""tb153"", ""cf_id"": 65, ""name"": ""Tommaso Barbieri"", ""email"": ""tbarbieri@yahoo.com""}",tb153,65,Tommaso Barbieri,tbarbieri@yahoo.com
"{""backer_id"": ""md414"", ""cf_id"": 563, ""name"": ""Manual Doyle"", ""email"": ""mdoyle@protonmail.com""}",md414,563,Manual Doyle,mdoyle@protonmail.com
"{""backer_id"": ""sb326"", ""cf_id"": 65, ""name"": ""Sherise Ballard"", ""email"": ""sballard@outlook.com""}",sb326,65,Sherise Ballard,sballard@outlook.com
"{""backer_id"": ""pf236"", ""cf_id"": 1572, ""name"": ""Philomena Fuchs"", ""email"": ""pfuchs@protonmail.com""}",pf236,1572,Philomena Fuchs,pfuchs@protonmail.com
"{""backer_id"": ""md342"", ""cf_id"": 65, ""name"": ""Maelia Dumouchel"", ""email"": ""mdumouchel@yahoo.com""}",md342,65,Maelia Dumouchel,mdumouchel@yahoo.com
"{""backer_id"": ""ma286"", ""cf_id"": 238, ""name"": ""Montez Amabile"", ""email"": ""mamabile@yahoo.com""}",ma286,238,Montez Amabile,mamabile@yahoo.com
"{""backer_id"": ""aj427"", ""cf_id"": 563, ""name"": ""Antonio Justice"", ""email"": ""ajustice@protonmail.com""}",aj427,563,Antonio Justice,ajustice@protonmail.com
"{""backer_id"": ""bf607"", ""cf_id"": 563, ""name"": ""Bethold Fertig"", ""email"": ""bfertig@live.com""}",bf607,563,Bethold Fertig,bfertig@live.com
"{""backer_id"": ""al477"", ""cf_id"": 1572, ""name"": ""Alexis Lesage"", ""email"": ""alesage@live.com""}",al477,1572,Alexis Lesage,alesage@live.com
"{""backer_id"": ""jv331"", ""cf_id"": 1114, ""name"": ""Jan Valenzuela"", ""email"": ""jvalenzuela@yandex.com""}",jv331,1114,Jan Valenzuela,jvalenzuela@yandex.com
"{""backer_id"": ""bm475"", ""cf_id"": 1114, ""name"": ""Bo Macdonald"", ""email"": ""bmacdonald@outlook.com""}",bm475,1114,Bo Macdonald,bmacdonald@outlook.com
"{""backer_id"": ""ha650"", ""cf_id"": 65, ""name"": ""Hedwig Abt"", ""email"": ""habt@live.com""}",ha650,65,Hedwig Abt,habt@live.com
"{""backer_id"": ""ll168"", ""cf_id"": 65, ""name"": ""Luca Levasseur"", ""email"": ""llevasseur@gmail.com""}",ll168,65,Luca Levasseur,llevasseur@gmail.com
"{""backer_id"": ""ab314"", ""cf_id"": 1572, ""name"": ""Audrea Balboni"", ""email"": ""abalboni@yandex.com""}",ab314,1572,Audrea Balboni,abalboni@yandex.com
"{""backer_id"": ""mj241"", ""cf_id"": 65, ""name"": ""Marchelle Juarez"", ""email"": ""mjuarez@yandex.com""}",mj241,65,Marchelle Juarez,mjuarez@yandex.com
"{""backer_id"": ""pm379"", ""cf_id"": 563, ""name"": ""Pia Mckee"", ""email"": ""pmckee@outlook.com""}",pm379,563,Pia Mckee,pmckee@outlook.com
"{""backer_id"": ""cd857"", ""cf_id"": 65, ""name"": ""Cassandre Denzel"", ""email"": ""cdenzel@gmail.com""}",cd857,65,Cassandre Denzel,cdenzel@gmail.com
"{""backer_id"": ""cc846"", ""cf_id"": 1572, ""name"": ""Constanza Charles"", ""email"": ""ccharles@outlook.com""}",cc846,1572,Constanza Charles,ccharles@outlook.com
"{""backer_id"": ""jf589"", ""cf_id"": 1572, ""name"": ""Jacquie Franchi"", ""email"": ""jfranchi@yandex.com""}",jf589,1572,Jacquie Franchi,jfranchi@yandex.com
"{""backer_id"": ""fc977"", ""cf_id"": 968, ""name"": ""Freeman Clayton"", ""email"": ""fclayton@live.com""}",fc977,968,Freeman Clayton,fclayton@live.com
"{""backer_id"": ""lh543"", ""cf_id"": 65, ""name"": ""Lies Hubbard"", ""email"": ""lhubbard@yandex.com""}",lh543,65,Lies Hubbard,lhubbard@yandex.com
"{""backer_id"": ""as151"", ""cf_id"": 238, ""name"": ""Adalina Serre"", ""email"": ""aserre@outlook.com""}",as151,238,Adalina Serre,aserre@outlook.com
"{""backer_id"": ""ec875"", ""cf_id"": 1572, ""name"": ""Eberhard Craig"", ""email"": ""ecraig@yahoo.com""}",ec875,1572,Eberhard Craig,ecraig@yahoo.com
"{""backer_id"": ""ld976"", ""cf_id"": 65, ""name"": ""Loralee David"", ""email"": ""ldavid@yahoo.com""}",ld976,65,Loralee David,ldavid@yahoo.com
"{""backer_id"": ""sb888"", ""cf_id"": 1114, ""name"": ""Sophie Bowen"", ""email"": ""sbowen@protonmail.com""}",sb888,1114,Sophie Bowen,sbowen@protonmail.com
"{""backer_id"": ""fc594"", ""cf_id"": 1572, ""name"": ""Faustine Chopin"", ""email"": ""fchopin@yandex.com""}",fc594,1572,Faustine Chopin,fchopin@yandex.com
"{""backer_id"": ""em703"", ""cf_id"": 65, ""name"": ""Enea Mckenzie"", ""email"": ""emckenzie@yahoo.com""}",em703,65,Enea Mckenzie,emckenzie@yahoo.com
"{""backer_id"": ""jk732"", ""cf_id"": 65, ""name"": ""Jamey Kim"", ""email"": ""jkim@protonmail.com""}",jk732,65,Jamey Kim,jkim@protonmail.com
"{""backer_id"": ""nh826"", ""cf_id"": 65, ""name"": ""Nicolle Herzog"", ""email"": ""nherzog@outlook.com""}",nh826,65,Nicolle Herzog,nherzog@outlook.com
"{""backer_id"": ""ct186"", ""cf_id"": 563, ""name"": ""Carvell Trupiano"", ""email"": ""ctrupiano@live.com""}",ct186,563,Carvell Trupiano,ctrupiano@live.com
"{""backer_id"": ""af781"", ""cf_id"": 65, ""name"": ""Andino Fox"", ""email"": ""afox@live.com""}",af781,65,Andino Fox,afox@live.com
"{""backer_id"": ""hu383"", ""cf_id"": 65, ""name"": ""Hedy Underwood"", ""email"": ""hunderwood@protonmail.com""}",hu383,65,Hedy Underwood,hunderwood@protonmail.com
"{""backer_id"": ""ta548"", ""cf_id"": 65, ""name"": ""Trent Achterberg"", ""email"": ""tachterberg@yandex.com""}",ta548,65,Trent Achterberg,tachterberg@yandex.com
"{""backer_id"": ""sp769"", ""cf_id"": 563, ""name"": ""Stella Pouget"", ""email"": ""spouget@yahoo.com""}",sp769,563,Stella Pouget,spouget@yahoo.com
"{""backer_id"": ""bb489"", ""cf_id"": 65, ""name"": ""Bautista Belluomini"", ""email"": ""bbelluomini@gmail.com""}",bb489,65,Bautista Belluomini,bbelluomini@gmail.com
"{""backer_id"": ""eb257"", ""cf_id"": 968, ""name"": ""Emerich Bleier"", ""email"": ""ebleier@outlook.com""}",eb257,968,Emerich Bleier,ebleier@outlook.com
"{""backer_id"": ""jd112"", ""cf_id"": 238, ""name"": ""Jonas Duchene"", ""email"": ""jduchene@yandex.com""}",jd112,238,Jonas Duchene,jduchene@yandex.com
"{""backer_id"": ""er548"", ""cf_id"": 563, ""name"": ""Emmitt Rota"", ""email"": ""erota@protonmail.com""}",er548,563,Emmitt Rota,erota@protonmail.com
"{""backer_id"": ""bb771"", ""cf_id"": 1572, ""name"": ""Breana Bailey"", ""email"": ""bbailey@live.com""}",bb771,1572,Breana Bailey,bbailey@live.com
"{""backer_id"": ""re590"", ""cf_id"": 1114, ""name"": ""Reinhard Evans"", ""email"": ""revans@protonmail.com""}",re590,1114,Reinhard Evans,revans@protonmail.com
"{""backer_id"": ""ab442"", ""cf_id"": 563, ""name"": ""Axelle Baum"", ""email"": ""abaum@yandex.com""}",ab442,563,Axelle Baum,abaum@yandex.com
"{""backer_id"": ""rh468"", ""cf_id"": 1572, ""name"": ""Ranieri Hamel"", ""email"": ""rhamel@gmail.com""}",rh468,1572,Ranieri Hamel,rhamel@gmail.com
"{""backer_id"": ""kc413"", ""cf_id"": 1911, ""name"": ""Kip Corti"", ""email"": ""kcorti@yahoo.com""}",kc413,1911,Kip Corti,kcorti@yahoo.com
"{""backer_id"": ""dp103"", ""cf_id"": 238, ""name"": ""Dorethea Price"", ""email"": ""dprice@gmail.com""}",dp103,238,Dorethea Price,dprice@gmail.com
"{""backer_id"": ""ks345"", ""cf_id"": 1572, ""name"": ""Karen Skinner"", ""email"": ""kskinner@gmail.com""}",ks345,1572,Karen Skinner,kskinner@gmail.com
"{""backer_id"": ""kd863"", ""cf_id"": 65, ""name"": ""Kais Dreschner"", ""email"": ""kdreschner@protonmail.com""}",kd863,65,Kais Dreschner,kdreschner@protonmail.com
"{""backer_id"": ""al455"", ""cf_id"": 65, ""name"": ""Azzurra Lassalle"", ""email"": ""alassalle@yahoo.com""}",al455,65,Azzurra Lassalle,alassalle@yahoo.com
"{""backer_id"": ""wb656"", ""cf_id"": 1114, ""name"": ""Whitney Bisio"", ""email"": ""wbisio@yahoo.com""}",wb656,1114,Whitney Bisio,wbisio@yahoo.com
"{""backer_id"": ""gd699"", ""cf_id"": 65, ""name"": ""Grayce Dyer"", ""email"": ""gdyer@outlook.com""}",gd699,65,Grayce Dyer,gdyer@outlook.com
"{""backer_id"": ""lh186"", ""cf_id"": 65, ""name"": ""Lara Huffman"", ""email"": ""lhuffman@gmail.com""}",lh186,65,Lara Huffman,lhuffman@gmail.com
"{""backer_id"": ""aj875"", ""cf_id"": 65, ""name"": ""Armani Jolicoeur"", ""email"": ""ajolicoeur@live.com""}",aj875,65,Armani Jolicoeur,ajolicoeur@live.com
"{""backer_id"": ""je526"", ""cf_id"": 65, ""name"": ""Jack Espinoza"", ""email"": ""jespinoza@yandex.com""}",je526,65,Jack Espinoza,jespinoza@yandex.com
"{""backer_id"": ""ig917"", ""cf_id"": 2284, ""name"": ""Ingrid Goff"", ""email"": ""igoff@outlook.com""}",ig917,2284,Ingrid Goff,igoff@outlook.com
"{""backer_id"": ""nm724"", ""cf_id"": 910, ""name"": ""Nathalie Magnan"", ""email"": ""nmagnan@live.com""}",nm724,910,Nathalie Magnan,nmagnan@live.com
"{""backer_id"": ""bp590"", ""cf_id"": 563, ""name"": ""Burton Papetti"", ""email"": ""bpapetti@gmail.com""}",bp590,563,Burton Papetti,bpapetti@gmail.com
"{""backer_id"": ""dc738"", ""cf_id"": 65, ""name"": ""Dee Carrillo"", ""email"": ""dcarrillo@outlook.com""}",dc738,65,Dee Carrillo,dcarrillo@outlook.com
"{""backer_id"": ""ws251"", ""cf_id"": 238, ""name"": ""Walda Sharp"", ""email"": ""wsharp@live.com""}",ws251,238,Walda Sharp,wsharp@live.com
"{""backer_id"": ""lh813"", ""cf_id"": 1114, ""name"": ""Lucas Huber"", ""email"": ""lhuber@gmail.com""}",lh813,1114,Lucas Huber,lhuber@gmail.com
"{""backer_id"": ""sj660"", ""cf_id"": 65, ""name"": ""Simonetta Jolicoeur"", ""email"": ""sjolicoeur@protonmail.com""}",sj660,65,Simonetta Jolicoeur,sjolicoeur@protonmail.com
"{""backer_id"": ""cd977"", ""cf_id"": 65, ""name"": ""Celinda Dotson"", ""email"": ""cdotson@protonmail.com""}",cd977,65,Celinda Dotson,cdotson@protonmail.com
"{""backer_id"": ""mh816"", ""cf_id"": 563, ""name"": ""Miguel Haas"", ""email"": ""mhaas@yahoo.com""}",mh816,563,Miguel Haas,mhaas@yahoo.com
"{""backer_id"": ""rr798"", ""cf_id"": 563, ""name"": ""Renatka Rouyer"", ""email"": ""rrouyer@yandex.com""}",rr798,563,Renatka Rouyer,rrouyer@yandex.com
"{""backer_id"": ""lm399"", ""cf_id"": 2882, ""name"": ""Leigh Mortillaro"", ""email"": ""lmortillaro@protonmail.com""}",lm399,2882,Leigh Mortillaro,lmortillaro@protonmail.com
"{""backer_id"": ""cs900"", ""cf_id"": 65, ""name"": ""Claudio Short"", ""email"": ""cshort@yandex.com""}",cs900,65,Claudio Short,cshort@yandex.com
"{""backer_id"": ""cv857"", ""cf_id"": 65, ""name"": ""Christina Vinson"", ""email"": ""cvinson@live.com""}",cv857,65,Christina Vinson,cvinson@live.com
"{""backer_id"": ""cf801"", ""cf_id"": 563, ""name"": ""Carla Flater"", ""email"": ""cflater@protonmail.com""}",cf801,563,Carla Flater,cflater@protonmail.com
"{""backer_id"": ""ja868"", ""cf_id"": 65, ""name"": ""Josef Arnold"", ""email"": ""jarnold@live.com""}",ja868,65,Josef Arnold,jarnold@live.com
"{""backer_id"": ""lc539"", ""cf_id"": 65, ""name"": ""Leopold Cochran"", ""email"": ""lcochran@outlook.com""}",lc539,65,Leopold Cochran,lcochran@outlook.com
"{""backer_id"": ""mg632"", ""cf_id"": 65, ""name"": ""Marine Gwerder"", ""email"": ""mgwerder@yahoo.com""}",mg632,65,Marine Gwerder,mgwerder@yahoo.com
"{""backer_id"": ""rp324"", ""cf_id"": 1572, ""name"": ""Romero Pepin"", ""email"": ""rpepin@live.com""}",rp324,1572,Romero Pepin,rpepin@live.com
"{""backer_id"": ""sc790"", ""cf_id"": 65, ""name"": ""Shira Cambio"", ""email"": ""scambio@yahoo.com""}",sc790,65,Shira Cambio,scambio@yahoo.com
"{""backer_id"": ""rd164"", ""cf_id"": 65, ""name"": ""Reyes Dunlap"", ""email"": ""rdunlap@yahoo.com""}",rd164,65,Reyes Dunlap,rdunlap@yahoo.com
"{""backer_id"": ""dt928"", ""cf_id"": 65, ""name"": ""Dieterich Terrell"", ""email"": ""dterrell@protonmail.com""}",dt928,65,Dieterich Terrell,dterrell@protonmail.com
"{""backer_id"": ""ag506"", ""cf_id"": 968, ""name"": ""Angioletta Girard"", ""email"": ""agirard@outlook.com""}",ag506,968,Angioletta Girard,agirard@outlook.com
"{""backer_id"": ""jb447"", ""cf_id"": 1572, ""name"": ""Jeremy Booker"", ""email"": ""jbooker@yandex.com""}",jb447,1572,Jeremy Booker,jbooker@yandex.com
"{""backer_id"": ""fd977"", ""cf_id"": 65, ""name"": ""Felicitas Durham"", ""email"": ""fdurham@outlook.com""}",fd977,65,Felicitas Durham,fdurham@outlook.com
"{""backer_id"": ""dp305"", ""cf_id"": 65, ""name"": ""Dannie Peterson"", ""email"": ""dpeterson@yandex.com""}",dp305,65,Dannie Peterson,dpeterson@yandex.com
"{""backer_id"": ""mm746"", ""cf_id"": 65, ""name"": ""Mirjam Mueller"", ""email"": ""mmueller@gmail.com""}",mm746,65,Mirjam Mueller,mmueller@gmail.com
"{""backer_id"": ""ts334"", ""cf_id"": 65, ""name"": ""Taina Schreiber"", ""email"": ""tschreiber@gmail.com""}",ts334,65,Taina Schreiber,tschreiber@gmail.com
"{""backer_id"": ""lg132"", ""cf_id"": 65, ""name"": ""Larenz Georges"", ""email"": ""lgeorges@yandex.com""}",lg132,65,Larenz Georges,lgeorges@yandex.com
"{""backer_id"": ""tp557"", ""cf_id"": 1114, ""name"": ""Thomasine Paparo"", ""email"": ""tpaparo@yandex.com""}",tp557,1114,Thomasine Paparo,tpaparo@yandex.com
"{""backer_id"": ""mb461"", ""cf_id"": 1114, ""name"": ""Merle Bartlett"", ""email"": ""mbartlett@protonmail.com""}",mb461,1114,Merle Bartlett,mbartlett@protonmail.com
"{""backer_id"": ""al657"", ""cf_id"": 563, ""name"": ""Alex Lawson"", ""email"": ""alawson@gmail.com""}",al657,563,Alex Lawson,alawson@gmail.com
"{""backer_id"": ""jp117"", ""cf_id"": 65, ""name"": ""Jamison Pohl"", ""email"": ""jpohl@outlook.com""}",jp117,65,Jamison Pohl,jpohl@outlook.com
"{""backer_id"": ""jb311"", ""cf_id"": 1572, ""name"": ""Julene Bailly"", ""email"": ""jbailly@yandex.com""}",jb311,1572,Julene Bailly,jbailly@yandex.com
